kdprov;nmprov;kdkab;nmkab;kdkec;nmkec;kddesa;nmdesa;iddesa;idSLS;nama_sls;jenis_sls;est_TOTAL_UMKM;J_KK_final
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110006; RT 003  002 DUSUN 002      ;SLS;16;62
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110007; RT 004  002 DUSUN 002      ;SLS;20;64
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110008; RT 001  003 DUSUN 003      ;SLS;15;56
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110009; RT 002  003 DUSUN 003      ;SLS;19;54
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110010; RT 003  003 DUSUN 003      ;SLS;24;62
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110011; RT 004  003 DUSUN 003      ;SLS;21;54
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110012; RT 005  003 DUSUN 003      ;SLS;25;59
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110013; RT 001  004 DUSUN 004      ;SLS;36;63
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110014; RT 002  004 DUSUN 004      ;SLS;27;47
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110015; RT 003  004 DUSUN 004      ;SLS;55;102
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;011;SINDANG SARI;1602010011;16020100110016; RT 004  004 DUSUN 004      ;SLS;56;115
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120003; RT 007  04 DUSUN 2      ;SLS;24;51
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120011; RT 021  11 DUSUN 5      ;SLS;43;25
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120013; RT 001  01 DUSUN 1      ;SLS;31;54
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120014; RT  003  02 DUSUN 1      ;SLS;19;36
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120016; RT 009  05 DUSUN 2      ;SLS;25;48
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120017; RT  011  06 DUSUN 3      ;SLS;16;55
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120018; RT 013  07 DUSUN 3      ;SLS;32;51
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120019; RT 015  08 DUSUN 4      ;SLS;11;33
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120020; RT 017  09 DUSUN 4      ;SLS;14;57
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120021; RT 005  03 DUSUN 1      ;SLS;14;45
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120024; RT 023  12 DUSUN 5      ;SLS;32;38
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120025; RT 002  O1 DUSUN 1      ;SLS;54;45
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120026; RT 004   02 DUSUN 1      ;SLS;40;83
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120027; RT 006  03 DUSUN 2      ;SLS;21;28
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120028; RT 008  04 DUSUN 2      ;SLS;44;39
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120029; RT 010  05 DUSUN 2      ;SLS;45;43
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120030; RT 012  06 DUSUN 3      ;SLS;26;50
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120031; RT 014  07 DUSUN 3      ;SLS;57;50
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120032; RT 016  08 DUSUN 4      ;SLS;25;73
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120033; RT 018  09 DUSUN 4      ;SLS;18;46
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120034; RT 019  10 DUSUN 5      ;SLS;23;33
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120035; RT 020  10 DUSUN 5      ;SLS;42;32
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120036; RT 022  11 DUSUN 5      ;SLS;43;25
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;012;SUMBER AGUNG;1602010012;16020100120037; RT 024  12 DUSUN 5      ;SLS;32;37
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140001; RT 001  001 DUSUN I      ;SLS;16;78
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140002; RT 002  001 DUSUN I      ;SLS;16;64
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140003; RT 003  002 DUSUN I      ;SLS;22;69
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140004; RT 004  002 DUSUN I      ;SLS;22;79
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140005; RT 001  001 DUSUN II      ;SLS;37;100
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140006; RT 002  001 DUSUN II      ;SLS;47;88
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140007; RT 003  002 DUSUN II      ;SLS;54;69
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140008; RT 004  002 DUSUN II      ;SLS;46;69
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140009; RT 001  001 DUSUN III      ;SLS;24;71
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140010; RT 002  001 DUSUN III      ;SLS;38;69
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140011; RT 003  002 DUSUN III      ;SLS;32;79
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140012; RT 004  002 DUSUN III      ;SLS;18;79
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140013; RT 001  001 DUSUN IV      ;SLS;15;67
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140014; RT 002  001 DUSUN IV      ;SLS;14;60
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140015; RT 003  002 DUSUN IV      ;SLS;18;73
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;014;KEPAHYANG;1602010014;16020100140016; RT 004  002 DUSUN IV      ;SLS;28;87
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150001; RT 001 DUSUN 001      ;SLS;27;160
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150002; RT 002 DUSUN 001      ;SLS;36;186
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150003; RT 003 DUSUN 001      ;SLS;73;193
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150004; RT 004 DUSUN 001      ;SLS;100;186
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150005; RT 001 DUSUN 002      ;SLS;47;114
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150006; RT 002 DUSUN 002      ;SLS;53;166
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150007; RT 003 DUSUN 002      ;SLS;57;162
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150008; RT 004 DUSUN 002      ;SLS;56;160
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150009; RT 001 DUSUN 003      ;SLS;135;223
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150010; RT 002 DUSUN 003      ;SLS;86;131
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150011; RT 003 DUSUN 003      ;SLS;56;127
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150012; RT 004 DUSUN 003      ;SLS;544;78
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150013; RT 001 DUSUN 004      ;SLS;81;307
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150014; RT 002 DUSUN 004      ;SLS;105;202
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150015; RT 003 DUSUN 004      ;SLS;23;137
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150016; RT 004 DUSUN 004      ;SLS;20;118
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150017; RT 005 DUSUN 004      ;SLS;98;357
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150018; RT 001 DUSUN 005      ;SLS;41;127
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150019; RT 002 DUSUN 005      ;SLS;68;160
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150020; RT 003 DUSUN 005      ;SLS;99;253
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150021; RT 004 DUSUN 005      ;SLS;18;119
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;015;TUGUMULYO;1602010015;16020100150022; RT 005 DUSUN 005      ;SLS;9;42
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160001; RT 001 DUSUN 001      ;SLS;13;64
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160002; RT 002 DUSUN 001      ;SLS;21;84
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160003; RT 003 DUSUN 001      ;SLS;12;59
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160004; RT 001 DUSUN 002      ;SLS;31;108
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160005; RT 002 DUSUN 002      ;SLS;29;130
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160006; RT 003 DUSUN 002      ;SLS;28;86
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160007; RT 001 DUSUN 003      ;SLS;36;96
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160008; RT 002 DUSUN 003      ;SLS;15;65
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160009; RT 001 DUSUN 004      ;SLS;28;107
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160010; RT 002 DUSUN 004      ;SLS;42;117
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160011; RT 003 DUSUN 004      ;SLS;21;76
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160012; RT 001 DUSUN 005      ;SLS;33;122
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160013; RT 002 DUSUN 005      ;SLS;27;101
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;016;TUGU AGUNG;1602010016;16020100160014; RT 003 DUSUN 005      ;SLS;29;85
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170001; RT 001 DUSUN 001      ;SLS;60;211
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170002; RT 002 DUSUN 001      ;SLS;51;190
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170003; RT 003 DUSUN 001      ;SLS;67;201
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170004; RT 004 DUSUN 001      ;SLS;5;25
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170005; RT 001 DUSUN 002      ;SLS;62;143
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170006; RT 002 DUSUN 002      ;SLS;31;125
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170007; RT 003 DUSUN 002      ;SLS;47;121
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170008; RT 004 DUSUN 002      ;SLS;24;87
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170009; RT 001 DUSUN 003      ;SLS;43;153
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170010; RT 002 DUSUN 003      ;SLS;56;150
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;017;TUGU JAYA;1602010017;16020100170011; RT 003 DUSUN 003      ;SLS;50;143
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180001; RT 001 DUSUN 001      ;SLS;124;162
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180002; RT 002 DUSUN 001      ;SLS;119;153
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180003; RT 003 DUSUN 001      ;SLS;30;56
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180004; RT 001 DUSUN 002      ;SLS;70;103
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180005; RT 002 DUSUN 002      ;SLS;39;66
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180006; RT 003 DUSUN 002      ;SLS;54;79
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180007; RT 001 DUSUN 003      ;SLS;77;93
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180008; RT 002 DUSUN 003      ;SLS;97;128
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;018;MEKAR JAYA;1602010018;16020100180009; RT 003 DUSUN 003      ;SLS;84;117
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190001; RT 001 DUSUN I      ;SLS;10;46
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190002; RT 002 DUSUN I      ;SLS;13;60
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190003; RT 003 DUSUN II      ;SLS;12;55
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190004; RT 004 DUSUN II      ;SLS;12;67
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190005; RT 005 DUSUN III      ;SLS;7;31
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190006; RT 006 DUSUN III      ;SLS;5;37
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190007; RT 007 DUSUN IV      ;SLS;6;30
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190008; RT 008 DUSUN IV      ;SLS;11;52
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190009; RT 009 DUSUN V      ;SLS;11;34
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;019;SUMBER MAKMUR;1602010019;16020100190010; RT 010 DUSUN V      ;SLS;11;45
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200001; RT 001  001 DUSUN I      ;SLS;27;56
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200002; RT 002  001 DUSUN I      ;SLS;16;42
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200003; RT 003  001 DUSUN I      ;SLS;13;40
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200004; RT 004  002 DUSUN IV      ;SLS;22;85
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200005; RT 005  002 DUSUN IV      ;SLS;7;36
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200006; RT 006  002 DUSUN IV      ;SLS;8;35
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200007; RT 007  003 DUSUN II      ;SLS;9;49
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200008; RT 008  003 DUSUN II      ;SLS;8;34
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200009; RT 009  003 DUSUN II      ;SLS;13;42
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200010; RT 010  004 DUSUN III      ;SLS;21;67
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200011; RT 011  004 DUSUN III      ;SLS;10;40
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;020;BUMI ARJO MAKMUR;1602010020;16020100200012; RT 012  004 DUSUN III      ;SLS;16;49
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210001; RT 01 DUSUN 01      ;SLS;6;27
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210002; RT 02 DUSUN 01      ;SLS;10;34
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210003; RT 03 DUSUN 01      ;SLS;10;44
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210004; RT 01 DUSUN 02      ;SLS;19;54
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210005; RT 02 DUSUN 02      ;SLS;10;49
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210006; RT 03 DUSUN 02      ;SLS;14;50
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210007; RT 01 DUSUN 03      ;SLS;8;37
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210008; RT 02 DUSUN 03      ;SLS;6;27
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210009; RT 03 DUSUN 03      ;SLS;8;42
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210010; RT 01 DUSUN 04      ;SLS;6;41
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210011; RT 02 DUSUN 04      ;SLS;7;34
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;010;LEMPUING;021;CAHYA MAKMUR;1602010021;16020100210012; RT 03 DUSUN 04      ;SLS;6;36
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010001; RT 001 DUSUN 01      ;SLS;6;29
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010002; RT 002 DUSUN 01      ;SLS;6;38
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010003; RT 003 DUSUN 02      ;SLS;12;46
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010004; RT 004 DUSUN 02      ;SLS;9;33
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010005; RT 005 DUSUN 02      ;SLS;9;37
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010006; RT 006 DUSUN 02      ;SLS;6;25
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010007; RT 007 DUSUN 03      ;SLS;8;17
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010008; RT 008 DUSUN 03      ;SLS;1;6
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;001;LEMPUING INDAH;1602011001;16020110010009; RT 009 DUSUN 03      ;SLS;3;8
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020001; RT 1 DUSUN 1      ;SLS;8;38
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020002; RT 2 DUSUN 1      ;SLS;17;125
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020003; RT 3 DUSUN 1      ;SLS;15;67
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020004; RT 4 DUSUN 2      ;SLS;18;59
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020005; RT 5 DUSUN 2      ;SLS;16;47
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020006; RT 6 DUSUN 2      ;SLS;11;42
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020007; RT 7 DUSUN 2      ;SLS;15;52
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020008; RT 8 DUSUN 3      ;SLS;17;76
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020009; RT 9 DUSUN 3      ;SLS;12;29
16;SUMATERA SELATAN;02;OGAN KOMERING ILIR;011;LEMPUING JAYA;002;MUKTI SARI;1602011002;16020110020010; RT 10 DUSUN 3      ;SLS;14;51
